option_id,question_id,question_code,option_label,option_text,score_stem,score_health,score_arts,score_business,score_education,score_agri,question_group,display_order,created_datetime,updated_datetime
601044b2-cd61-581c-b925-debf9562a7ec,34692a9f-cbbd-5718-9661-752f8df4d424,V2Q22,1,Not like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,1,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
6de95e29-f182-5751-862f-1fcce7087d83,34692a9f-cbbd-5718-9661-752f8df4d424,V2Q22,2,Slightly like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,2,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
f3ed9e6d-8311-51cf-adf2-c8305169c916,34692a9f-cbbd-5718-9661-752f8df4d424,V2Q22,3,Somewhat like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,3,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
6ddc49f3-f030-56e8-9e6b-6acb7fdce81a,34692a9f-cbbd-5718-9661-752f8df4d424,V2Q22,4,Very like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,4,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
0f6d9af2-abff-52bf-bab7-321089680a17,34692a9f-cbbd-5718-9661-752f8df4d424,V2Q22,5,Strongly like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,5,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
65d8e5bc-18ca-5afd-a6e2-b74ce75d2c1e,19a19a19-973f-5675-826f-7088e93daa4f,V2Q23,1,Not like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,1,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
98e64f6e-f8d5-55ea-9e0e-5995d48bd91e,19a19a19-973f-5675-826f-7088e93daa4f,V2Q23,2,Slightly like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,2,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
51691467-f1e8-54ea-a6bb-676c02864079,19a19a19-973f-5675-826f-7088e93daa4f,V2Q23,3,Somewhat like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,3,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
44461a4c-4c78-54d9-bed2-5bd3b8ed773a,19a19a19-973f-5675-826f-7088e93daa4f,V2Q23,4,Very like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,4,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
60ae949b-121e-5ef0-8eca-a7b90782d600,19a19a19-973f-5675-826f-7088e93daa4f,V2Q23,5,Strongly like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,5,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
c9f90abb-3898-5740-a542-bf380bf36f81,645a925b-5896-5313-93d8-c6682cb572fd,V2Q24,1,Not like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,1,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
bd8382a2-4973-5b67-b136-a9f9adf91462,645a925b-5896-5313-93d8-c6682cb572fd,V2Q24,2,Slightly like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,2,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
7db9f137-4440-5619-9dc1-e55540f292eb,645a925b-5896-5313-93d8-c6682cb572fd,V2Q24,3,Somewhat like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,3,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
c2291146-0ed5-5bd2-9fc9-64f247763e5e,645a925b-5896-5313-93d8-c6682cb572fd,V2Q24,4,Very like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,4,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
f31dbe51-f14f-582c-9681-4c6ba2c239ec,645a925b-5896-5313-93d8-c6682cb572fd,V2Q24,5,Strongly like me,0.0,0.0,0.0,0.0,0.0,0.0,internal,5,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
0852c9a2-71e0-522d-afff-9914465b9c7b,d287d6ad-5e99-58f3-9429-dd9b65c648e2,V2Q25,A,STEM,0.0,0.0,0.0,0.0,0.0,0.0,aptitude,1,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
26831a34-54f0-5e39-8bca-afc9fd21e544,d287d6ad-5e99-58f3-9429-dd9b65c648e2,V2Q25,B,ABM,0.0,0.0,0.0,0.0,0.0,0.0,aptitude,2,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
fcbaec5b-44fa-595b-8abe-301356b9315f,d287d6ad-5e99-58f3-9429-dd9b65c648e2,V2Q25,C,HUMSS,0.0,0.0,0.0,0.0,0.0,0.0,aptitude,3,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
ce090028-9946-5253-9f42-b5547f39b97c,d287d6ad-5e99-58f3-9429-dd9b65c648e2,V2Q25,D,TVL,0.0,0.0,0.0,0.0,0.0,0.0,aptitude,4,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
8f7de0e2-027c-5183-b516-f938a9b707c0,d287d6ad-5e99-58f3-9429-dd9b65c648e2,V2Q25,E,GAS,0.0,0.0,0.0,0.0,0.0,0.0,aptitude,5,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
4363aaf2-6367-5d9d-8f8e-da57054407fb,5e0024a5-ab2b-5d1b-ac94-b10eab979945,V2Q26,A,Extremely limited; needs very low cost options.,0.0,0.0,0.0,0.0,0.0,0.0,constraint,1,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
82ddb03d-d650-56e4-9ff3-5f6027688ae0,5e0024a5-ab2b-5d1b-ac94-b10eab979945,V2Q26,B,Can afford reasonable tuition fees.,0.0,0.0,0.0,0.0,0.0,0.0,constraint,2,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
a4feb036-9d3f-5e6e-9049-b7e11dd3168a,5e0024a5-ab2b-5d1b-ac94-b10eab979945,V2Q26,C,More flexible budget; can consider higher-cost options.,0.0,0.0,0.0,0.0,0.0,0.0,constraint,3,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
4ad8fc1b-f46a-540f-bba5-0978d2b92987,81b2cc5d-6cd2-59f5-95ff-54a4619d118d,V2Q27,A,I need a school within 30-45 minutes of Pozorrubio.,0.0,0.0,0.0,0.0,0.0,0.0,constraint,1,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
d5136ed9-cf9b-51e8-8816-c177a063ae27,81b2cc5d-6cd2-59f5-95ff-54a4619d118d,V2Q27,B,I am okay with traveling 1-2 hours.,0.0,0.0,0.0,0.0,0.0,0.0,constraint,2,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
0c0d64d1-bf53-5d9b-8086-88bce8e7a97b,81b2cc5d-6cd2-59f5-95ff-54a4619d118d,V2Q27,C,I am willing to stay in a dorm or boarding house.,0.0,0.0,0.0,0.0,0.0,0.0,constraint,3,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
e61e47fa-1733-50b3-870f-8b16440a24c6,5bac7d02-4f9b-58ec-89f3-bf290332148b,V2Q28,A,I am ready for the challenge.,0.0,0.0,0.0,0.0,0.0,0.0,constraint,1,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
e69179b1-96a8-566e-a254-61726b0848ae,5bac7d02-4f9b-58ec-89f3-bf290332148b,V2Q28,B,I prefer a 4-year program with no board exam.,0.0,0.0,0.0,0.0,0.0,0.0,constraint,2,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
4e0a4ab3-6d3c-5df7-aea1-814e8d55b586,5bac7d02-4f9b-58ec-89f3-bf290332148b,V2Q28,C,I want the fastest path to a job.,0.0,0.0,0.0,0.0,0.0,0.0,constraint,3,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
18f5219b-0a23-578b-bf31-a432c9d3368f,4d853352-8fdc-54f6-8d2e-0cb5b3897d36,V2Q29,A,Medicine (MD) — I plan to enter medical school.,0.0,0.0,0.0,0.0,0.0,0.0,aspiration,1,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
d62325db-003b-5096-8b55-248f4c621410,4d853352-8fdc-54f6-8d2e-0cb5b3897d36,V2Q29,B,Dentistry (DMD) — I plan to enter dental school.,0.0,0.0,0.0,0.0,0.0,0.0,aspiration,2,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
ea6f7e26-23ea-503c-bc3f-580b35cdfc51,4d853352-8fdc-54f6-8d2e-0cb5b3897d36,V2Q29,C,Law (JD/LLB) — I plan to enter law school.,0.0,0.0,0.0,0.0,0.0,0.0,aspiration,3,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
19dbe55e-ba69-5850-9565-029e628e343d,4d853352-8fdc-54f6-8d2e-0cb5b3897d36,V2Q29,D,No / Not sure yet — I will decide based on what I enjoy.,0.0,0.0,0.0,0.0,0.0,0.0,aspiration,4,2026-05-16T00:00:00+00:00,2026-05-16T00:00:00+00:00
